edge_id,point_id_left,point_id_right,kBT_left,J_A_left,kBT_right,J_A_right,z2_left,z2_right,topology_left,topology_right,z2_change_candidate,p0_sign_change_candidate,ppi_sign_change_candidate,edge_length_norm,bulk_gap_min,pfaffian_margin_min,mid_kBT,mid_J_A
6458,2445,2488,0.1516666666666666,0.46375,0.1656666666666666,0.457125,0,0,trivial,trivial,False,False,False,0.02554375510355287,0.21475353218033866,0.23457375522424062,0.1586666666666666,0.4604375
6459,2445,2542,0.1516666666666666,0.46375,0.1516666666666666,0.430625,0,0,trivial,trivial,False,False,False,0.020576131687242816,0.21475353218033866,0.23457375522424062,0.1516666666666666,0.44718749999999996
6460,2445,2582,0.1516666666666666,0.46375,0.1726666666666667,0.477,0,0,trivial,trivial,False,False,False,0.038700440687967644,0.20705536835735894,0.22734245810241474,0.16216666666666663,0.470375
6461,2446,4114,0.0373333333333333,1.464125,0.0373333333333333,1.4575000000000002,1,1,topological,topological,False,False,False,0.004115226337448319,0.024968101113813788,0.3440259283152179,0.0373333333333333,1.4608125
6462,2446,5835,0.0373333333333333,1.464125,0.035,1.4575000000000002,1,1,topological,topological,False,False,False,0.005881259072694037,0.024968101113813788,0.3440259283152179,0.03616666666666665,1.4608125
6463,2446,5935,0.0373333333333333,1.464125,0.0396666666666666,1.450875,1,1,topological,topological,False,False,False,0.00924091292597426,0.023696099627208908,0.3440259283152179,0.03849999999999995,1.4575
6464,2446,6730,0.0373333333333333,1.464125,0.0373333333333333,1.4707500000000002,1,1,topological,topological,False,False,False,0.004115226337448763,0.0234171984160913,0.3406433107217349,0.0373333333333333,1.4674375
6465,2446,6929,0.0373333333333333,1.464125,0.035,1.464125,1,1,topological,topological,False,False,False,0.004201680672268851,0.024968101113813788,0.34380481722871614,0.03616666666666665,1.464125
6466,2447,4149,0.0326666666666666,1.4972500000000002,0.0326666666666666,1.490625,1,1,topological,topological,False,False,False,0.004115226337448652,0.025530053187823868,0.32683528737484246,0.0326666666666666,1.4939375000000001
6467,2447,5487,0.0326666666666666,1.4972500000000002,0.0326666666666666,1.503875,1,1,topological,topological,False,False,False,0.004115226337448541,0.02431399654146155,0.3235023116218947,0.0326666666666666,1.5005625
6468,2447,7032,0.0326666666666666,1.4972500000000002,0.0303333333333333,1.4972500000000002,1,1,topological,topological,False,False,False,0.004201680672268851,0.025530053187823868,0.3266518193136608,0.03149999999999995,1.4972500000000002
6469,2448,2731,0.1913333333333333,0.053,0.1936666666666666,0.059625,0,0,trivial,trivial,False,False,False,0.0058812590726941925,0.47923462385468835,0.44458897078657966,0.19249999999999995,0.0563125
6470,2448,2823,0.1913333333333333,0.053,0.1913333333333333,0.03975,0,0,trivial,trivial,False,False,False,0.008230452674897118,0.4799224999519991,0.44458897078657966,0.1913333333333333,0.046375
6471,2448,3060,0.1913333333333333,0.053,0.1866666666666666,0.046375,0,0,trivial,trivial,False,False,False,0.00935689957706633,0.47900654460200576,0.44220023834186173,0.18899999999999995,0.049687499999999996
6472,2448,4258,0.1913333333333333,0.053,0.1936666666666666,0.053,0,0,trivial,trivial,False,False,False,0.004201680672268837,0.4799224999519991,0.44458897078657966,0.19249999999999995,0.053
6473,2449,2488,0.1703333333333333,0.417375,0.1656666666666666,0.457125,0,0,trivial,trivial,False,False,False,0.026082170979241023,0.22479443648875552,0.24484893097490354,0.16799999999999995,0.43725
6474,2449,2542,0.1703333333333333,0.417375,0.1516666666666666,0.430625,0,0,trivial,trivial,False,False,False,0.0346064164776373,0.2440125403283874,0.2630589711027371,0.16099999999999995,0.424
6475,2449,2544,0.1703333333333333,0.417375,0.175,0.424,0,0,trivial,trivial,False,False,False,0.009356899577066284,0.2572861583866849,0.2766673973052169,0.17266666666666663,0.4206875
6476,2450,3869,0.4853333333333334,0.106,0.483,0.099375,0,0,trivial,trivial,False,False,False,0.005881259072694391,0.3382153504474773,0.33008302881710366,0.4841666666666667,0.1026875
6477,2450,3911,0.4853333333333334,0.106,0.4876666666666667,0.112625,0,0,trivial,trivial,False,False,False,0.005881259072694158,0.3294062650515001,0.3241378950759622,0.48650000000000004,0.1093125
6478,2450,5160,0.4853333333333334,0.106,0.4853333333333334,0.112625,0,0,trivial,trivial,False,False,False,0.004115226337448562,0.33455088245162357,0.32797121152281017,0.4853333333333334,0.1093125
6479,2450,5531,0.4853333333333334,0.106,0.4853333333333334,0.099375,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.3382153504474773,0.33008302881710366,0.4853333333333334,0.1026875
6480,2450,6489,0.4853333333333334,0.106,0.4876666666666667,0.099375,0,0,trivial,trivial,False,False,False,0.0058812590726941534,0.33657648846422006,0.3281983524847684,0.48650000000000004,0.1026875
6481,2450,6716,0.4853333333333334,0.106,0.4876666666666667,0.106,0,0,trivial,trivial,False,False,False,0.004201680672268782,0.3330858305614146,0.3262690585631375,0.48650000000000004,0.106
6482,2450,6991,0.4853333333333334,0.106,0.483,0.112625,0,0,trivial,trivial,False,False,False,0.0058812590726943954,0.3382153504474773,0.33008302881710366,0.4841666666666667,0.1093125
6483,2451,3098,0.5086666666666667,0.159,0.5086666666666667,0.14575,0,0,trivial,trivial,False,False,False,0.008230452674897124,0.24423889926840348,0.26873103564354395,0.5086666666666667,0.15237499999999998
6484,2451,4827,0.5086666666666667,0.159,0.5063333333333334,0.165625,0,0,trivial,trivial,False,False,False,0.005881259072694232,0.24423889926840348,0.26873103564354395,0.5075000000000001,0.1623125
6485,2451,5519,0.5086666666666667,0.159,0.5133333333333334,0.152375,0,0,trivial,trivial,False,False,False,0.009356899577066327,0.23431894043099993,0.2630286622611008,0.5110000000000001,0.1556875
6486,2451,6421,0.5086666666666667,0.159,0.5133333333333334,0.165625,0,0,trivial,trivial,False,False,False,0.009356899577066327,0.22400934389285956,0.25670187505529546,0.5110000000000001,0.1623125
6487,2451,6825,0.5086666666666667,0.159,0.511,0.17225,0,0,trivial,trivial,False,False,False,0.009240912925974253,0.22645928078740862,0.25779749408297054,0.5098333333333334,0.165625
6488,2451,7192,0.5086666666666667,0.159,0.511,0.14575,0,0,trivial,trivial,False,False,False,0.009240912925974265,0.24423889926840348,0.26873103564354395,0.5098333333333334,0.15237499999999998
6489,2451,7245,0.5086666666666667,0.159,0.5086666666666667,0.17225,0,0,trivial,trivial,False,False,False,0.00823045267489711,0.23394911329207518,0.2621880552828122,0.5086666666666667,0.165625
6490,2452,3427,0.3756666666666667,0.019875,0.378,0.019875,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.505101628972168,0.46223732857804506,0.37683333333333335,0.019875
6491,2452,3849,0.3756666666666667,0.019875,0.378,0.0265,0,0,trivial,trivial,False,False,False,0.005881259072694234,0.5032281132437271,0.461912671289899,0.37683333333333335,0.0231875
6492,2452,4706,0.3756666666666667,0.019875,0.3756666666666667,0.0265,0,0,trivial,trivial,False,False,False,0.004115226337448558,0.504530042091035,0.4632434067754526,0.3756666666666667,0.0231875
6493,2453,3779,0.5156666666666667,0.178875,0.5156666666666667,0.165625,0,0,trivial,trivial,False,False,False,0.008230452674897124,0.2047097374010259,0.2452801528522563,0.5156666666666667,0.17225000000000001
6494,2453,4427,0.5156666666666667,0.178875,0.5156666666666667,0.1855,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.19882873786681338,0.24161722558480392,0.5156666666666667,0.1821875
6495,2453,5164,0.5156666666666667,0.178875,0.518,0.17225,0,0,trivial,trivial,False,False,False,0.005881259072694242,0.201803599296599,0.24419604188949612,0.5168333333333334,0.1755625
6496,2453,5812,0.5156666666666667,0.178875,0.518,0.1855,0,0,trivial,trivial,False,False,False,0.005881259072694232,0.19006578598923288,0.2370413767930023,0.5168333333333334,0.1821875
6497,2453,6026,0.5156666666666667,0.178875,0.5133333333333334,0.1855,0,0,trivial,trivial,False,False,False,0.0058812590726941534,0.2047097374010259,0.2452801528522563,0.5145000000000001,0.1821875
6498,2453,7077,0.5156666666666667,0.178875,0.5133333333333334,0.17225,0,0,trivial,trivial,False,False,False,0.005881259072694163,0.2047097374010259,0.2452801528522563,0.5145000000000001,0.1755625
6499,2453,7426,0.5156666666666667,0.178875,0.518,0.178875,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.1960099146454209,0.24068356998552787,0.5168333333333334,0.178875
6500,2454,2828,0.4993333333333333,0.318,0.5016666666666667,0.324625,0,0,trivial,trivial,False,False,False,0.005881259072694321,0.0878660411623096,0.1611941756859187,0.5005,0.3213125
6501,2454,6335,0.4993333333333333,0.318,0.4946666666666667,0.311375,0,0,trivial,trivial,False,False,False,0.00935689957706612,0.10771539207600661,0.17218613701550625,0.497,0.3146875
6502,2454,7213,0.4993333333333333,0.318,0.4993333333333333,0.324625,0,0,trivial,trivial,False,False,False,0.004115226337448569,0.0979045732584253,0.16569105342146162,0.4993333333333333,0.3213125
6503,2454,7341,0.4993333333333333,0.318,0.497,0.324625,0,0,trivial,trivial,False,False,False,0.005881259072694242,0.10728961107544413,0.17014248249498015,0.49816666666666665,0.3213125
6504,2455,2622,0.0746666666666666,0.059625,0.0793333333333333,0.053,0,0,trivial,trivial,False,False,False,0.009356899577066301,0.3906342834876404,0.3650621834352994,0.07699999999999996,0.0563125
6505,2455,2739,0.0746666666666666,0.059625,0.0723333333333333,0.046375,0,0,trivial,trivial,False,False,False,0.009240912925974284,0.3906342834876404,0.3650621834352994,0.07349999999999995,0.053
6506,2455,3107,0.0746666666666666,0.059625,0.07,0.059625,0,0,trivial,trivial,False,False,False,0.008403361344537702,0.3883419332247899,0.3631940742059596,0.0723333333333333,0.059625
6507,2456,3467,0.133,0.0265,0.133,0.019875,0,0,trivial,trivial,False,False,False,0.004115226337448558,0.44394951091834817,0.40492091878454883,0.133,0.0231875
6508,2456,3915,0.133,0.0265,0.1353333333333333,0.0265,0,0,trivial,trivial,False,False,False,0.004201680672268837,0.44394951091834817,0.40492091878454883,0.13416666666666666,0.0265
6509,2456,5287,0.133,0.0265,0.1306666666666666,0.0265,0,0,trivial,trivial,False,False,False,0.004201680672269059,0.44204608692767017,0.40320761923852716,0.1318333333333333,0.0265
6510,2456,6193,0.133,0.0265,0.133,0.033125,0,0,trivial,trivial,False,False,False,0.00411522633744856,0.4421842542879423,0.40463529383817803,0.133,0.0298125
6511,2458,2650,0.126,0.7685000000000001,0.1236666666666666,0.7817500000000001,1,1,topological,topological,False,False,False,0.009240912925974391,0.032772072960845236,0.24735743367036245,0.1248333333333333,0.7751250000000001
6512,2458,4902,0.126,0.7685000000000001,0.1236666666666666,0.7751250000000001,1,1,topological,topological,False,False,False,0.005881259072694322,0.04102703242327906,0.24735743367036245,0.1248333333333333,0.7718125
6513,2458,7053,0.126,0.7685000000000001,0.126,0.7618750000000001,1,1,topological,topological,False,False,False,0.004115226337448541,0.04102703242327906,0.23863153754313915,0.126,0.7651875000000001
6514,2458,7321,0.126,0.7685000000000001,0.1283333333333333,0.7685000000000001,1,1,topological,topological,False,False,False,0.004201680672268837,0.029626960051987714,0.24735743367036245,0.12716666666666665,0.7685000000000001
6515,2459,3113,0.2426666666666667,0.053,0.245,0.046375,0,0,trivial,trivial,False,False,False,0.005881259072694198,0.5056769994011643,0.4708164123112155,0.24383333333333335,0.049687499999999996
6516,2459,3132,0.2426666666666667,0.053,0.2333333333333333,0.053,0,0,trivial,trivial,False,False,False,0.016806722689075737,0.5020824848943001,0.46707563584056006,0.238,0.053
6517,2460,4049,0.2613333333333333,0.6625000000000001,0.259,0.6558750000000001,1,1,topological,topological,False,False,False,0.005881259072694183,0.025220962421350204,0.0625254559260397,0.26016666666666666,0.6591875
6518,2460,5893,0.2613333333333333,0.6625000000000001,0.2636666666666667,0.6625000000000001,1,1,topological,topological,False,False,False,0.004201680672269059,0.02096280906413503,0.07852602593017088,0.2625,0.6625000000000001
6519,2460,6310,0.2613333333333333,0.6625000000000001,0.259,0.6625000000000001,1,1,topological,topological,False,False,False,0.004201680672268837,0.025220962421350204,0.07792640420026634,0.26016666666666666,0.6625000000000001
6520,2460,6907,0.2613333333333333,0.6625000000000001,0.2613333333333333,0.6558750000000001,1,1,topological,topological,False,False,False,0.004115226337448541,0.025220962421350204,0.06313915195638053,0.2613333333333333,0.6591875
6521,2461,2825,0.0396666666666666,1.23225,0.042,1.23225,1,1,topological,topological,False,False,False,0.004201680672269031,0.05845485672115328,0.4544080689626906,0.040833333333333305,1.23225
6522,2461,3648,0.0396666666666666,1.23225,0.042,1.2521250000000002,1,1,topological,topological,False,False,False,0.013041085489620604,0.05583698105523871,0.44672902460018865,0.040833333333333305,1.2421875
6523,2462,2542,0.14,0.4505,0.1516666666666666,0.430625,0,0,trivial,trivial,False,False,False,0.024367371669279794,0.2230237646418721,0.24223202322279253,0.14583333333333331,0.44056249999999997
6524,2462,5286,0.14,0.4505,0.133,0.46375,0,0,trivial,trivial,False,False,False,0.015054150108165652,0.2089939188351377,0.22816861640236358,0.1365,0.457125
6525,2466,3076,0.4386666666666667,0.245125,0.4293333333333333,0.258375,0,0,trivial,trivial,False,False,False,0.018713799154132654,0.3226711966134737,0.3276141180870398,0.434,0.25175000000000003
6526,2466,3111,0.4386666666666667,0.245125,0.4386666666666667,0.265,0,0,trivial,trivial,False,False,False,0.012345679012345678,0.3054780793365086,0.3134699650296466,0.4386666666666667,0.2550625
6527,2468,2561,0.0023333333333333,0.954,0.0093333333333333,0.934125,1,1,topological,topological,False,False,False,0.017643777218082697,0.06914520319623127,0.42944158504087426,0.0058333333333333,0.9440625
6528,2468,2668,0.0023333333333333,0.954,0.0,0.954,1,1,topological,topological,False,False,False,0.0042016806722688475,0.06849727120651289,0.45220489912202344,0.00116666666666665,0.954
6529,2468,3092,0.0023333333333333,0.954,0.0,0.947375,1,1,topological,topological,False,False,False,0.005881259072694191,0.06912318278898436,0.4430097634021669,0.00116666666666665,0.9506874999999999
6530,2469,3190,0.1936666666666666,0.0265,0.1936666666666666,0.019875,0,0,trivial,trivial,False,False,False,0.004115226337448558,0.4893084934793351,0.447898539697807,0.1936666666666666,0.0231875
6531,2469,3291,0.1936666666666666,0.0265,0.196,0.0265,0,0,trivial,trivial,False,False,False,0.004201680672269059,0.4893084934793351,0.447898539697807,0.1948333333333333,0.0265
6532,2469,3795,0.1936666666666666,0.0265,0.1936666666666666,0.03975,0,0,trivial,trivial,False,False,False,0.008230452674897118,0.4854637529606969,0.44706526223705795,0.1936666666666666,0.033125
6533,2469,4101,0.1936666666666666,0.0265,0.1913333333333333,0.033125,0,0,trivial,trivial,False,False,False,0.005881259072694196,0.4859178484331732,0.4460247452071256,0.19249999999999995,0.0298125
6534,2469,4538,0.1936666666666666,0.0265,0.196,0.033125,0,0,trivial,trivial,False,False,False,0.005881259072694355,0.4888202216902992,0.447898539697807,0.1948333333333333,0.0298125
6535,2469,5021,0.1936666666666666,0.0265,0.1913333333333333,0.0265,0,0,trivial,trivial,False,False,False,0.004201680672268837,0.4878076482660279,0.446409402442176,0.19249999999999995,0.0265
6536,2473,3940,0.119,0.7685000000000001,0.119,0.7618750000000001,1,1,topological,topological,False,False,False,0.004115226337448541,0.06420866403356942,0.23634394315628224,0.119,0.7651875000000001
6537,2473,4367,0.119,0.7685000000000001,0.1213333333333333,0.7685000000000001,1,1,topological,topological,False,False,False,0.004201680672268837,0.057589338692070044,0.244907002934952,0.12016666666666664,0.7685000000000001
6538,2473,6927,0.119,0.7685000000000001,0.1213333333333333,0.7751250000000001,1,1,topological,topological,False,False,False,0.005881259072694183,0.05095086766603125,0.244907002934952,0.12016666666666664,0.7718125
6539,2474,2932,0.063,1.0533750000000002,0.0653333333333333,1.06,1,1,topological,topological,False,False,False,0.005881259072694183,0.07148809767973849,0.49735157595978974,0.06416666666666665,1.0566875000000002
6540,2474,2954,0.063,1.0533750000000002,0.0676666666666666,1.0401250000000002,1,1,topological,topological,False,False,False,0.011762518145388376,0.07303009059589811,0.49735157595978974,0.0653333333333333,1.0467500000000003
6541,2477,3115,0.0,1.0401250000000002,0.0046666666666666,1.0268750000000002,1,1,topological,topological,False,False,False,0.011762518145388381,0.05878951662426495,0.49733047078446635,0.0023333333333333,1.0335
6542,2478,3695,0.4923333333333334,0.178875,0.49,0.17225,0,0,trivial,trivial,False,False,False,0.005881259072694321,0.2745044195546658,0.28811096437564804,0.4911666666666667,0.1755625
6543,2478,4065,0.4923333333333334,0.178875,0.49,0.178875,0,0,trivial,trivial,False,False,False,0.004201680672269004,0.2745044195546658,0.28811096437564804,0.4911666666666667,0.178875
6544,2478,4608,0.4923333333333334,0.178875,0.4923333333333334,0.165625,0,0,trivial,trivial,False,False,False,0.008230452674897124,0.2745044195546658,0.28811096437564804,0.4923333333333334,0.17225000000000001
6545,2478,6519,0.4923333333333334,0.178875,0.4946666666666667,0.178875,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.2686555333434236,0.28411753861641953,0.49350000000000005,0.178875
6546,2478,6801,0.4923333333333334,0.178875,0.4946666666666667,0.1855,0,0,trivial,trivial,False,False,False,0.005881259072694232,0.2634140420882243,0.2805222551639527,0.49350000000000005,0.1821875
6547,2478,7302,0.4923333333333334,0.178875,0.4946666666666667,0.17225,0,0,trivial,trivial,False,False,False,0.005881259072694242,0.27373080956551105,0.28753997120413777,0.49350000000000005,0.1755625
6548,2478,7372,0.4923333333333334,0.178875,0.49,0.1855,0,0,trivial,trivial,False,False,False,0.005881259072694311,0.2745044195546658,0.28811096437564804,0.4911666666666667,0.1821875
6549,2480,2720,0.1656666666666666,0.086125,0.168,0.0795,0,0,trivial,trivial,False,False,False,0.005881259072694351,0.45108770077022037,0.42365650263869126,0.1668333333333333,0.0828125
6550,2480,3114,0.1656666666666666,0.086125,0.1633333333333333,0.072875,0,0,trivial,trivial,False,False,False,0.009240912925974284,0.45108770077022037,0.4236542859863275,0.16449999999999995,0.07949999999999999
6551,2480,3784,0.1656666666666666,0.086125,0.1656666666666666,0.09275,0,0,trivial,trivial,False,False,False,0.004115226337448562,0.44868876786528133,0.4227060985825082,0.1656666666666666,0.0894375
6552,2480,4380,0.1656666666666666,0.086125,0.1656666666666666,0.072875,0,0,trivial,trivial,False,False,False,0.008230452674897117,0.45108770077022037,0.42365650263869126,0.1656666666666666,0.07949999999999999
6553,2480,5149,0.1656666666666666,0.086125,0.168,0.086125,0,0,trivial,trivial,False,False,False,0.004201680672269059,0.45108770077022037,0.42365650263869126,0.1668333333333333,0.086125
6554,2481,2826,0.0513333333333333,0.019875,0.0536666666666666,0.019875,0,0,trivial,trivial,False,False,False,0.004201680672268851,0.394095426744231,0.3612929324079205,0.05249999999999995,0.019875
6555,2481,3425,0.0513333333333333,0.019875,0.049,0.019875,0,0,trivial,trivial,False,False,False,0.004201680672268837,0.393795121049107,0.3610533151010476,0.05016666666666665,0.019875
6556,2481,6037,0.0513333333333333,0.019875,0.0513333333333333,0.0265,0,0,trivial,trivial,False,False,False,0.004115226337448558,0.3922775158518025,0.36099052777986107,0.0513333333333333,0.0231875
6557,2482,3831,0.4036666666666667,0.536625,0.4083333333333334,0.54325,0,0,trivial,trivial,False,False,False,0.009356899577066346,0.007526073380129023,0.0277920253272054,0.406,0.5399375
6558,2482,6662,0.4036666666666667,0.536625,0.4036666666666667,0.549875,0,0,trivial,trivial,False,False,False,0.008230452674897137,0.005921820263497783,0.02302215765569976,0.4036666666666667,0.54325
6559,2486,2511,0.168,0.54325,0.182,0.51675,0,0,trivial,trivial,False,False,False,0.030108300216331273,0.13017253354502964,0.14864215268110584,0.175,0.53
6560,2486,2582,0.168,0.54325,0.1726666666666667,0.477,0,0,trivial,trivial,False,False,False,0.04200149119650282,0.13017253354502964,0.14864215268110584,0.17033333333333334,0.5101249999999999
6561,2487,4988,0.497,0.0265,0.497,0.019875,0,0,trivial,trivial,False,False,False,0.004115226337448558,0.345757372280027,0.32598763135045883,0.497,0.0231875
6562,2487,6064,0.497,0.0265,0.4993333333333333,0.0265,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.34004924860642805,0.3219957662900063,0.49816666666666665,0.0265
6563,2487,6135,0.497,0.0265,0.497,0.033125,0,0,trivial,trivial,False,False,False,0.00411522633744856,0.3436140055402983,0.32541961077099996,0.497,0.0298125
6564,2488,2542,0.1656666666666666,0.457125,0.1516666666666666,0.430625,0,0,trivial,trivial,False,False,False,0.03010830021633132,0.22479443648875552,0.24484893097490354,0.1586666666666666,0.443875
6565,2488,2544,0.1656666666666666,0.457125,0.175,0.424,0,0,trivial,trivial,False,False,False,0.026567708270723103,0.22479443648875552,0.24484893097490354,0.17033333333333328,0.44056249999999997
6566,2488,2582,0.1656666666666666,0.457125,0.1726666666666667,0.477,0,0,trivial,trivial,False,False,False,0.017643777218082867,0.20705536835735894,0.22734245810241474,0.16916666666666663,0.4670625
6567,2489,2842,0.2146666666666666,0.03975,0.21,0.046375,0,0,trivial,trivial,False,False,False,0.009356899577066128,0.49299553549765474,0.45618426326142025,0.2123333333333333,0.043062500000000004
6568,2489,3347,0.2146666666666666,0.03975,0.21,0.03975,0,0,trivial,trivial,False,False,False,0.008403361344537674,0.4950632731439692,0.45669847200131447,0.2123333333333333,0.03975
6569,2489,3365,0.2146666666666666,0.03975,0.217,0.033125,0,0,trivial,trivial,False,False,False,0.005881259072694354,0.4975637163217718,0.4592380767738216,0.2158333333333333,0.0364375
6570,2489,3708,0.2146666666666666,0.03975,0.2123333333333333,0.033125,0,0,trivial,trivial,False,False,False,0.005881259072694195,0.4975637163217718,0.4583664527526282,0.21349999999999994,0.0364375
6571,2490,2727,0.4876666666666667,0.072875,0.49,0.0795,0,0,trivial,trivial,False,False,False,0.005881259072694237,0.34125374252249774,0.3295238677714591,0.48883333333333334,0.07618749999999999
6572,2490,3440,0.4876666666666667,0.072875,0.4876666666666667,0.09275,0,0,trivial,trivial,False,False,False,0.012345679012345678,0.34002474960648194,0.33006802576752936,0.4876666666666667,0.0828125
6573,2490,3574,0.4876666666666667,0.072875,0.4876666666666667,0.06625,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.3495557337958695,0.334874556150359,0.4876666666666667,0.0695625
6574,2490,7397,0.4876666666666667,0.072875,0.4923333333333334,0.072875,0,0,trivial,trivial,False,False,False,0.008403361344537896,0.3390136341146702,0.3271436008860805,0.49000000000000005,0.072875
6575,2492,3870,0.0046666666666666,1.450875,0.0046666666666666,1.4442500000000005,1,1,topological,topological,False,False,False,0.004115226337448208,0.029007684881163533,0.3500596959504172,0.0046666666666666,1.4475625
6576,2492,3997,0.0046666666666666,1.450875,0.007,1.4575000000000002,1,1,topological,topological,False,False,False,0.005881259072694474,0.029007684881163533,0.3467443675341842,0.0058333333333333,1.4541875000000002
6577,2492,4428,0.0046666666666666,1.450875,0.0093333333333333,1.4442500000000005,1,1,topological,topological,False,False,False,0.009356899577066154,0.029007684881163533,0.3500596959504172,0.00699999999999995,1.4475625
6578,2492,4795,0.0046666666666666,1.450875,0.0093333333333333,1.450875,1,1,topological,topological,False,False,False,0.008403361344537872,0.029007684881163533,0.3500596959504172,0.00699999999999995,1.450875
6579,2492,4965,0.0046666666666666,1.450875,0.0046666666666666,1.4575000000000002,1,1,topological,topological,False,False,False,0.004115226337448763,0.028582055841630025,0.3466724802550187,0.0046666666666666,1.4541875000000002
6580,2492,5996,0.0046666666666666,1.450875,0.0023333333333333,1.450875,1,1,topological,topological,False,False,False,0.0042016806722688475,0.02826399096472028,0.34965708598265294,0.00349999999999995,1.450875
6581,2493,3698,0.4643333333333334,0.4505,0.4596666666666667,0.4505,0,0,trivial,trivial,False,False,False,0.008403361344537785,0.01804176710473538,0.0811964381756182,0.4620000000000001,0.4505
6582,2493,5504,0.4643333333333334,0.4505,0.462,0.457125,0,0,trivial,trivial,False,False,False,0.005881259072694223,0.013857878535512529,0.07606698802617744,0.4631666666666667,0.4538125
6583,2493,5947,0.4643333333333334,0.4505,0.4666666666666667,0.4505,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.00832855266971745,0.07711897175731902,0.4655,0.4505
6584,2493,7345,0.4643333333333334,0.4505,0.4643333333333334,0.443875,0,0,trivial,trivial,False,False,False,0.004115226337448541,0.01804176710473538,0.0811964381756182,0.4643333333333334,0.4471875
6585,2494,2670,0.4643333333333334,0.165625,0.4666666666666667,0.17225,0,0,trivial,trivial,False,False,False,0.005881259072694232,0.3338424738553534,0.3323365069588055,0.4655,0.1689375
6586,2494,2851,0.4643333333333334,0.165625,0.4666666666666667,0.165625,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.33840028790532983,0.33550182672963413,0.4655,0.165625
6587,2494,4272,0.4643333333333334,0.165625,0.4643333333333334,0.178875,0,0,trivial,trivial,False,False,False,0.008230452674897124,0.3333360832699266,0.3323946506835219,0.4643333333333334,0.17225000000000001
6588,2494,4285,0.4643333333333334,0.165625,0.462,0.14575,0,0,trivial,trivial,False,False,False,0.013041085489620506,0.3425534607948634,0.33889007949642375,0.4631666666666667,0.15568749999999998
6589,2494,4638,0.4643333333333334,0.165625,0.4666666666666667,0.14575,0,0,trivial,trivial,False,False,False,0.013041085489620506,0.3425534607948634,0.33889007949642375,0.4655,0.15568749999999998
6590,2494,5137,0.4643333333333334,0.165625,0.462,0.165625,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.3425534607948634,0.33889007949642375,0.4631666666666667,0.165625
6591,2496,3582,0.105,0.8745,0.1026666666666666,0.8745,1,1,topological,topological,False,False,False,0.004201680672269031,0.03698959220119736,0.3682103865491311,0.1038333333333333,0.8745
6592,2496,5157,0.105,0.8745,0.1073333333333333,0.8612500000000001,1,1,topological,topological,False,False,False,0.009240912925974253,0.03444902894427042,0.3546645221173855,0.10616666666666665,0.8678750000000001
6593,2496,7354,0.105,0.8745,0.105,0.881125,1,1,topological,topological,False,False,False,0.004115226337448541,0.03200328578841016,0.3693651254305943,0.105,0.8778125000000001
6594,2497,4184,0.238,0.6558750000000001,0.238,0.6625000000000001,1,1,topological,topological,False,False,False,0.004115226337448541,0.043073815967313946,0.05861632144952922,0.238,0.6591875
6595,2497,4784,0.238,0.6558750000000001,0.2356666666666667,0.6558750000000001,1,1,topological,topological,False,False,False,0.004201680672268837,0.04275859874432066,0.05838105399991306,0.23683333333333334,0.6558750000000001
6596,2497,5076,0.238,0.6558750000000001,0.2403333333333333,0.6558750000000001,1,1,topological,topological,False,False,False,0.004201680672268837,0.043073815967313946,0.05861632144952922,0.23916666666666664,0.6558750000000001
6597,2497,6373,0.238,0.6558750000000001,0.2403333333333333,0.6492500000000001,1,1,topological,topological,False,False,False,0.005881259072694183,0.03254646134969429,0.043770490414486884,0.23916666666666664,0.6525625000000002
6598,2499,4413,0.4083333333333334,0.06625,0.4036666666666667,0.072875,0,0,trivial,trivial,False,False,False,0.009356899577066327,0.4669701635222162,0.43480658039472725,0.406,0.0695625
6599,2499,4924,0.4083333333333334,0.06625,0.4083333333333334,0.072875,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.46422726945689613,0.43355686724339687,0.4083333333333334,0.0695625
6600,2499,5314,0.4083333333333334,0.06625,0.4106666666666667,0.06625,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.4648778243356259,0.43276706987957636,0.40950000000000003,0.06625
6601,2501,2949,0.3173333333333333,0.6360000000000001,0.315,0.629375,1,1,topological,topological,False,False,False,0.005881259072694262,0.0188780861095133,0.03236005261502434,0.31616666666666665,0.6326875000000001
6602,2501,4043,0.3173333333333333,0.6360000000000001,0.3196666666666667,0.6360000000000001,1,1,topological,topological,False,False,False,0.004201680672269004,0.012544977076710737,0.047631569572406746,0.3185,0.6360000000000001
6603,2501,6782,0.3173333333333333,0.6360000000000001,0.315,0.6360000000000001,1,1,topological,topological,False,False,False,0.004201680672268893,0.0188780861095133,0.04598139251775113,0.31616666666666665,0.6360000000000001
