point_id,coarse_gap,coarse_k,local_gap,local_k,local_gap_error,status
2777,0.4804044384732227,-0.4242492643309293,0.4804044380308209,-0.4242315645358419,4.4240178187493484e-10,ok
2786,0.028062701986159302,2.243994752564138,0.028056856147896218,2.2447164345915924,5.845838263084796e-06,ok
2793,0.00020588670498210634,1.8021004012899693,8.399518222758405e-09,1.8017764509945922,0.0002058783054638836,ok
2796,0.00010062429855270378,-1.897230435244825,4.898695654407466e-09,-1.897448576382143,0.00010061939985704937,ok
2802,0.38151647733337873,0.42271490894456065,0.38151625088845376,0.423075032438883,2.2644492497780888e-07,ok
2803,0.5185739760739199,0.42271490894456065,0.5185732570320077,0.423456273759677,7.190419121227976e-07,ok
2810,0.00020679363040123318,-1.8082378228354439,6.619864213955904e-09,-1.8079370035174716,0.00020678701053701923,ok
2813,9.092883972015887e-05,-1.8619402613583462,1.1571421376249068e-09,-1.8621087202065274,9.092768257802124e-05,ok
2835,0.0485246455464044,2.062940816972638,0.04852341631463063,2.063354181282591,1.2292317737722103e-06,ok
2864,0.0008523990514255309,0.07595059162524771,0.000852381938064727,0.07580416402795542,1.711336080397613e-08,ok
2865,4.0787606224034026e-05,1.9294518983585665,9.58241178555826e-09,1.9294922287728848,4.0778023812248466e-05,ok
2870,0.0003357085167388416,-1.8097721782218124,1.9382677327450413e-10,-1.8102883678431907,0.00033570832291206833,ok
2891,0.022040133764244057,-0.07748494701161636,0.022040118083759025,-0.07759686048608128,1.5680485031949187e-08,ok
2898,0.0001131527258175652,-1.8481310628810286,1.6525952559480926e-09,-1.8479320696810775,0.00011315107322230925,ok
2926,0.515621190291618,-0.4303866858764039,0.5156211900988611,-0.43037474161649936,1.9275692153541968e-10,ok
2927,0.5208887914098169,0.43192104126277253,0.5208887730276631,0.43180427557407475,1.8382153799123557e-08,ok
2933,0.00016378402163946506,-1.9033678567902996,0.00016376781426613444,-1.9034115352155094,1.620737333061931e-08,ok
2948,0.009285002489738039,0.05446961621608674,0.009284573547268636,0.055051393584975905,4.289424694031013e-07,ok
2949,0.024692463593743025,0.07748494701161636,0.02469243103981333,0.07732530748846722,3.25539296942845e-08,ok
2986,0.0036506555739200747,0.20790515485295086,0.0036496837156762474,0.20854451572540889,9.718582438273532e-07,ok
2990,0.47180765724529405,-1.841993641335554,0.4718075153368794,-1.8416863032880118,1.4190841463035397e-07,ok
2995,0.017637371851969234,0.07134752546614179,0.017637313561593444,0.07113238210280848,5.8290375790082116e-08,ok
2998,0.003698253034935832,-0.14653093939820522,0.003697883344765425,-0.14603835056213477,3.696901704069999e-07,ok
3008,3.54558659539878e-05,-1.8005660459036006,7.307856456873607e-09,-1.8005123955640658,3.544855809753093e-05,ok
3009,0.026503187076656543,0.07595059162524771,0.02650299463151831,0.07556733918409497,1.9244513823485354e-07,ok
3034,6.0793866192855946e-05,-0.22938613026211185,4.842264983607689e-10,-0.22925643335009527,6.079338196635758e-05,ok
3062,0.5077731352569012,0.421180553558192,0.5077727385015529,0.42172777205634304,3.967553482420172e-07,ok
3085,0.2809866496661537,-0.43192104126277253,0.28098652921411454,-0.4321417251475652,1.2045203917621095e-07,ok
3091,0.4423605268291176,-0.41350877662634883,0.44236046898510606,-0.41330903431221166,5.784401152508778e-08,ok
3105,0.033623036075393985,-0.08975979010256549,0.03362300580477588,-0.08991656578795082,3.02706181024015e-08,ok
