kBT,JA,phase,phase_label,predicted_phase_before_exact,distance_to_normal_sc_boundary,distance_to_uniform_fflo_boundary,distance_to_old_curve_1,distance_to_old_curve_2,Delta_opt,q_opt,eta,Ic_plus,Ic_minus,eta_denominator_diagnostic,abs_Ic_plus,abs_Ic_minus,min_abs_Ic,F_SC,F_normal,DeltaF,free_energy_gap_to_normal,positive_delta_gap,delta_status,delta_boundary_ambiguous,delta_unresolved,delta_unresolved_requiring_rerun,delta_boundary_band_normal,needs_rerun_exact,q_min,q_max,q_edge_hit,q_expanded,q_unresolved,trusted_exact,training_eligible_exact,source_iteration,selection_source,A0_main,A0_main_raw,A0_for_pool,Aselect,B_delta_raw,U_NS,B_delta_gated,response_reliability,eta_positive_strong,n_q,coord_key,audit_roles
0.0466666666666666,1.305125,FFLO,2,2.0,0.0222024411332113,0.6083501553931259,0.3326061320754717,0.3334572424138399,0.0601503759398496,-0.9774436090225564,0.2707224474434476,0.0010512559928424,-0.0006033240375291,0.0016545800303715,0.0010512559928424,0.0006033240375291,0.0006033240375291,,,-5.638352100834077e-05,-5.638352100834077e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,8,acquisition_stochastic,1.5164689366597124,1.5164689366597124,1.5164689366597124,0.7904395947648865,0.5176446624506161,0.9924625029383304,0.5137429173284057,clean,True,,"0.04666667,1.30512500",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.049,1.305125,FFLO,2,0.0,0.0207168514506373,0.6083453039097636,0.3326061320754717,0.3331856553498977,0.0571428571428571,-0.9774436090225564,0.2329111174976608,0.0008255993265529,-0.000513668873459,0.0013392682000119,0.0008255993265529,0.000513668873459,0.000513668873459,,,-4.211203993076396e-05,-4.211203993076396e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,4,acquisition_stochastic,0.9074971911262608,0.9074971911262608,0.9074971911262608,0.0380143890560643,0.620678827394715,0.8702816880283956,0.5401654176285577,clean,True,,"0.04900000,1.30512500",phase_qwindow_boundary_sensitive
0.0653333333333333,1.305125,normal,0,0.0,0.0073047120865404,0.6083501553931259,0.3337312626163364,0.3326061320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.176146705172414e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,8,acquisition_stochastic,0.5221678716134068,0.5221678716134068,0.5221678716134068,0.0339534691452351,0.5816853867253942,0.3221535931390414,0.1873920374100586,delta_ambiguous,False,,"0.06533333,1.30512500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0513333333333333,1.2985000000000002,FFLO,2,2.0,0.0199189873996589,0.6052251884665248,0.3294897347839153,0.3298444009914217,0.0556390977443609,-0.9661654135338346,0.0368172103939694,0.0006836243599561,-0.0006350735804385,0.0013186979403947,0.0006836243599561,0.0006350735804385,0.0006350735804385,,,-3.373384955396297e-05,-3.373384955396297e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,10,acquisition_stochastic,1.0165956048610956,1.0165956048610956,1.0165956048610956,0.1573769744075377,0.5336255526859628,0.8505132023147297,0.4538555776519057,clean,True,,"0.05133333,1.29850000",phase_qwindow_boundary_sensitive
0.0583333333333333,1.2985000000000002,FFLO,2,2.0,0.0121615571563129,0.6052203119332353,0.3298170085630797,0.3294945737087107,0.037593984962406,-0.9661654135338346,-0.0131987595940029,0.0001666878979524,-0.0001711468982095,0.000337834796162,0.0001666878979524,0.0001711468982095,0.0001666878979524,,,-5.542852278273003e-06,-5.542852278273003e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,18,acquisition_stochastic,1.418450593200776,1.418450593200776,1.418450593200776,0.7263307113589674,0.53519487558802,0.9844569975372168,0.5268763403186866,clean,False,,"0.05833333,1.29850000",phase_qwindow_boundary_sensitive
0.0606666666666666,1.2985000000000002,FFLO,2,0.0,0.009857910060805,0.6052251884665248,0.3300312533459788,0.3294811320754717,0.025563909774436,-0.9661654135338346,-0.0094445516993144,5.3416719438148126e-05,-5.443533373017355e-05,0.0001078520531683,5.3416719438148126e-05,5.443533373017355e-05,5.3416719438148126e-05,,,-1.2383556202699708e-06,-1.2383556202699708e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,5,acquisition_stochastic,0.5620099398404769,0.5620099398404769,0.5620099398404769,0.0965519962875397,0.6550072791904766,0.4326240103950471,0.2833718759613323,clean,False,,"0.06066667,1.29850000",phase_qwindow_boundary_sensitive
0.0653333333333333,1.2985000000000002,normal,0,0.0,0.0099947433201106,0.6052251884665248,0.3306168975521705,0.3294811320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.768275996269722e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,12,acquisition_stochastic,0.8896055108339687,0.8896055108339687,0.8896055108339687,0.0952753823198324,0.5884498616223173,0.8507624799259383,0.500631063585878,delta_ambiguous,False,,"0.06533333,1.29850000",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0676666666666666,1.2985000000000002,normal,0,0.0,0.012382910764526,0.6052203119332353,0.3309880189090055,0.3294811320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.848163313146529e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,1,acquisition_stochastic,0.8859252148183786,0.8859252148183786,0.8859252148183786,0.0260599828872522,0.7950416154375995,0.5946191914388606,0.4727470025317509,delta_ambiguous,False,,"0.06766667,1.29850000",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.07,1.2985000000000002,normal,0,0.0,0.0155402794759863,0.6052441205175042,0.331411114173644,0.3289826527520205,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.2826157913536916e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,17,acquisition_stochastic,0.4816606053365479,0.4816606053365479,0.4816606053365479,0.0064123858224333,0.5816451912487339,0.3520315126788376,0.2047574365176636,near_normal_unreliable,False,,"0.07000000,1.29850000",phase_qwindow_boundary_sensitive
0.0513333333333333,1.291875,FFLO,2,2.0,0.022454129553999,0.6021002218832346,0.3263648171563582,0.3267228755611061,0.0571428571428571,-0.9548872180451128,-0.0174604876898693,0.0007528069308508,-0.0007795628546265,0.0015323697854774,0.0007528069308508,0.0007795628546265,0.0007528069308508,,,-3.83480299246397e-05,-3.83480299246397e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,7,acquisition_stochastic,1.147626254324439,1.147626254324439,1.147626254324439,0.5876526103011818,0.545108944111414,0.954368738967913,0.5202349355917407,clean,False,,"0.05133333,1.29187500",phase_qwindow_boundary_sensitive
0.0536666666666666,1.291875,FFLO,2,2.0,0.0204596592408084,0.6020953200399939,0.3264218072654697,0.3265520330239285,0.0526315789473684,-0.9548872180451128,-0.0193035620076099,0.0005508586353992,-0.0005725443138904,0.0011234029492896,0.0005508586353992,0.0005725443138904,0.0005508586353992,,,-2.5995322238347995e-05,-2.5995322238347995e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,11,acquisition_stochastic,1.0295259408137838,1.0295259408137838,1.0295259408137838,0.4919417550557153,0.5355749456587413,0.8450739500292798,0.4526004348645494,clean,False,,"0.05366667,1.29187500",phase_qwindow_boundary_sensitive
0.056,1.291875,FFLO,2,2.0,0.0173037019667896,0.6021002218832346,0.3265319599390388,0.326434289484769,0.0466165413533834,-0.9548872180451128,-0.0172640245752154,0.000369097651909,-0.0003820657554334,0.0007511634073424,0.000369097651909,0.0003820657554334,0.000369097651909,,,-1.565738354880608e-05,-1.565738354880608e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,15,acquisition_stochastic,1.1860933515979302,1.1860933515979302,1.1860933515979302,0.063005044141384,0.5120031170967915,0.96628948290042,0.4947432272628618,clean,False,,"0.05600000,1.29187500",phase_qwindow_boundary_sensitive
0.0583333333333333,1.291875,FFLO,2,0.0,0.0146277406947865,0.6020953200399939,0.3266952214021915,0.3263697024127903,0.0406015037593984,-0.9511278195488722,-0.0127901625647263,0.0002143212439198,-0.0002198746803765,0.0004341959242963,0.0002143212439198,0.0002198746803765,0.0002143212439198,,,-7.674162799897744e-06,-7.674162799897744e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,6,acquisition_stochastic,0.8847772210766037,0.8847772210766037,0.8847772210766037,0.0329763824051075,0.6160888074416143,0.8071370755634336,0.4972681183257879,clean,False,,"0.05833333,1.29187500",phase_qwindow_boundary_sensitive
0.0606666666666666,1.291875,FFLO,2,0.0,0.012776764697472,0.6021002218832346,0.3269115120864451,0.3263561320754717,0.0300751879699248,-0.9511278195488722,-0.0106982465761613,8.649599418952888e-05,-8.836671860801348e-05,0.0001748627127975,8.649599418952888e-05,8.836671860801348e-05,8.649599418952888e-05,,,-2.3708597227667383e-06,-2.3708597227667383e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,3,acquisition_stochastic,0.6861631503515426,0.6861631503515426,0.6861631503515426,0.0364899808766244,0.7026004448909301,0.5614347644985296,0.3944643153139014,clean,False,,"0.06066667,1.29187500",phase_qwindow_boundary_sensitive
0.0676666666666666,1.291875,normal,0,0.0,0.0126163905213281,0.6020953200399939,0.3278773813651018,0.3263561320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.464295181947023e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,11,acquisition_stochastic,0.7935504389814725,0.7935504389814725,0.7935504389814725,0.1494701940317278,0.5937108260616969,0.6540139199531079,0.3882951446712082,delta_ambiguous,False,,"0.06766667,1.29187500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0723333333333333,1.291875,normal,0,0.0,0.0152047144218777,0.6020954166355256,0.3287838428300188,0.325338980869491,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.5372233930222023e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,14,acquisition_stochastic,0.5904461005737218,0.5904461005737218,0.5904461005737218,0.0294410111672408,0.5452834082147431,0.4641252225544923,0.2530797831929397,near_normal_unreliable,False,,"0.07233333,1.29187500",phase_qwindow_boundary_sensitive
0.0583333333333333,1.2852500000000002,FFLO,2,,0.0173080724866045,0.5989703282313429,0.3235734962671622,0.3232448336053364,0.0436090225563909,-0.9398496240601504,-0.0150733309618395,0.0002618225738801,-0.0002698364462494,0.0005316590201296,0.0002618225738801,0.0002698364462494,0.0002618225738801,,,-1.014313190639271e-05,-1.014313190639271e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,0,random_seed,,,,,,,,clean,False,,"0.05833333,1.28525000",phase_qwindow_boundary_sensitive
0.0606666666666666,1.2852500000000002,FFLO,2,2.0,0.0155722183383252,0.598975255648629,0.3237918722484774,0.3232311320754717,0.0345864661654135,-0.9398496240601504,-0.0083232039490394,0.0001248056701477,-0.0001269006733801,0.0002517063435278,0.0001248056701477,0.0001269006733801,0.0001248056701477,,,-3.857986627719967e-06,-3.857986627719967e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,13,acquisition_stochastic,1.428295365579143,1.428295365579143,1.428295365579143,0.1104000202668216,0.5304982279793319,0.9859764765832366,0.5230587736567123,clean,False,,"0.06066667,1.28525000",phase_qwindow_boundary_sensitive
0.0653333333333333,1.2852500000000002,normal,0,0.0,0.0103039158336691,0.598975255648629,0.3243887810884943,0.3232311320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.9621753111209728e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,18,acquisition_stochastic,0.987502336960361,0.987502336960361,0.987502336960361,0.1031532111245974,0.5605474753310139,0.9131627143795624,0.5118710541118794,delta_ambiguous,False,,"0.06533333,1.28525000",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0676666666666666,1.2852500000000002,normal,0,0.0,0.0094916997216569,0.5989703282313429,0.324767019585371,0.3232311320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.086071646649316e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,9,acquisition_stochastic,0.6553472581453959,0.6553472581453959,0.6553472581453959,0.1039017214064109,0.6236101515674529,0.5765179268751734,0.3595224317599806,delta_ambiguous,False,,"0.06766667,1.28525000",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0723333333333333,1.2852500000000002,normal,0,0.0,0.0127319438606326,0.5989704253308398,0.3256821381433173,0.3222408855255221,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.4036453332977317e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,10,acquisition_stochastic,0.6468883877538264,0.6468883877538264,0.6468883877538264,0.0138652347973032,0.6154371690285503,0.4669867612463346,0.2874010103152557,near_normal_unreliable,False,,"0.07233333,1.28525000",phase_qwindow_boundary_sensitive
0.0746666666666666,1.2852500000000002,normal,0,0.0,0.0158174189814815,0.5989750629004205,0.3262185731784063,0.3216953089869616,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.7883215575054123e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,12,acquisition_stochastic,0.5082111330875865,0.5082111330875865,0.5082111330875865,0.0044085478072545,0.6144800314910944,0.4044327469927925,0.2485158471081609,near_normal_unreliable,False,,"0.07466667,1.28525000",phase_qwindow_boundary_sensitive
0.0536666666666666,1.278625,FFLO,2,2.0,0.0247045750547256,0.5958453365086133,0.3201730892931385,0.3203058555835616,0.0571428571428571,-0.9285714285714286,-0.0182212954066708,0.0006813870734383,-0.0007066794434873,0.0013880665169256,0.0006813870734383,0.0007066794434873,0.0006813870734383,,,-3.458653069299267e-05,-3.458653069299267e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,17,acquisition_stochastic,0.7254637218088683,0.7254637218088683,0.7254637218088683,0.3732779660399816,0.5133084828759116,0.6894523535424841,0.3539017416121191,clean,False,,"0.05366667,1.27862500",phase_qwindow_boundary_sensitive
0.056,1.278625,FFLO,2,0.0,0.0216369239762479,0.5958502897681937,0.3202853910353805,0.3201858151144153,0.0511278195488721,-0.9285714285714286,-0.0183452360896952,0.0004866377094445,-0.0005048263517211,0.0009914640611656,0.0004866377094445,0.0005048263517211,0.0004866377094445,,,-2.268190413823312e-05,-2.268190413823312e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,5,acquisition_stochastic,1.2117391245950118,1.2117391245950118,1.2117391245950118,0.003943192138111,0.5985491076563707,0.961236394698178,0.5753471862934214,clean,False,,"0.05600000,1.27862500",phase_qwindow_boundary_sensitive
0.0606666666666666,1.278625,FFLO,2,0.0,0.0138904387186264,0.5958502897681937,0.3206723367920945,0.3201061320754716,0.037593984962406,-0.9285714285714286,-0.0158770190780374,0.0001661016937593,-0.0001714611860419,0.0003375628798012,0.0001661016937593,0.0001714611860419,0.0001661016937593,,,-5.693867087153137e-06,-5.693867087153137e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,2,acquisition_stochastic,0.9127553480824904,0.9127553480824904,0.9127553480824904,0.0155860617290489,0.7456595325520412,0.7734406525086672,0.5767233954063585,clean,False,,"0.06066667,1.27862500",phase_qwindow_boundary_sensitive
0.063,1.278625,FFLO,2,0.0,0.0103644356069317,0.5958453365086133,0.3209467850805547,0.3201061320754716,0.025563909774436,-0.9285714285714286,-0.0084042441276387,5.274246962749768e-05,-5.363650449608e-05,0.0001063789741235,5.274246962749768e-05,5.363650449608e-05,5.274246962749768e-05,,,-1.2676042315806768e-06,-1.2676042315806768e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,15,acquisition_stochastic,1.1560944920194047,1.1560944920194047,1.1560944920194047,0.3471600038942011,0.5536455070861246,0.9530535944931774,0.5276538406034289,clean,False,,"0.06300000,1.27862500",phase_qwindow_boundary_sensitive
0.07,1.278625,normal,0,0.0,0.0076932809481087,0.5958695196798599,0.3220922942207728,0.3196883667201136,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.755302927099251e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,14,acquisition_stochastic,0.8669508058907448,0.8669508058907448,0.8669508058907448,0.001120286334296,0.532521765707982,0.7928497555684003,0.4222097517764265,delta_ambiguous,False,,"0.07000000,1.27862500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0723333333333333,1.278625,normal,0,0.0,0.0106090856481481,0.5958454341173615,0.3225808831210105,0.319142790181553,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.2705231089427116e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,7,acquisition_stochastic,0.628475002118043,0.628475002118043,0.628475002118043,0.0237938043869564,0.5944224942080475,0.4951069090539314,0.2943026837794748,near_normal_unreliable,False,,"0.07233333,1.27862500",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.0746666666666666,1.278625,normal,0,0.0,0.0141647819275545,0.5958500960091074,0.3231224667770463,0.3185972136429925,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.657232884255677e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,13,acquisition_stochastic,0.5175368414896091,0.5175368414896091,0.5175368414896091,0.0177365780155214,0.6038480035825309,0.3614420459237195,0.2182560578418234,near_normal_unreliable,False,,"0.07466667,1.27862500",phase_qwindow_boundary_sensitive
0.056,1.2720000000000002,FFLO,2,2.0,0.0209317470119763,0.5927253242475308,0.3171621572795453,0.3170616004816902,0.0541353383458646,-0.9172932330827068,-0.0190584423102991,0.0005473922968015,-0.0005686625639809,0.0011160548607824,0.0005473922968015,0.0005686625639809,0.0005473922968015,,,-2.6646937770768982e-05,-2.6646937770768982e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,19,acquisition_stochastic,0.732719706713413,0.732719706713413,0.732719706713413,0.0398165298983198,0.4875314658918832,0.6905511649203679,0.3366654217069746,clean,False,,"0.05600000,1.27200000",phase_qwindow_boundary_sensitive
0.0606666666666666,1.2720000000000002,FFLO,2,,0.0127642407379115,0.5927253242475308,0.3175529087935283,0.3169811320754718,0.0406015037593984,-0.9172932330827068,-0.0150235620020211,0.0002122755017521,-0.0002187510559665,0.0004310265577187,0.0002122755017521,0.0002187510559665,0.0002122755017521,,,-7.864955653635874e-06,-7.864955653635874e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,0,random_seed,,,,,,,,clean,False,,"0.06066667,1.27200000",phase_qwindow_boundary_sensitive
0.063,1.2720000000000002,FFLO,2,2.0,0.0087979019811361,0.5927203448731643,0.3178300507394985,0.3169811320754718,0.031578947368421,-0.9172932330827068,-0.011676459155902,8.515464817682236e-05,-8.716675196729298e-05,0.0001723214001441,8.515464817682236e-05,8.716675196729298e-05,8.515464817682236e-05,,,-2.4143917993768582e-06,-2.4143917993768582e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,10,acquisition_stochastic,1.7480659981030138,1.7480659981030138,1.7480659981030138,0.5165519221394358,0.5642230675287098,0.9989274055797426,0.5636178850146979,clean,False,,"0.06300000,1.27200000",phase_qwindow_boundary_sensitive
0.0746666666666666,1.2720000000000002,normal,0,0.0,0.0130622586436887,0.5927251294669079,0.3200269220481487,0.3154991182990238,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.5265312791612473e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,8,acquisition_stochastic,0.5651431495007869,0.5651431495007869,0.5651431495007869,0.1066740317361341,0.5932349939860067,0.3452985562194633,0.2048431869222301,near_normal_unreliable,False,,"0.07466667,1.27200000",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.0676666666666666,1.265375,normal,0,0.0,0.0001924189814814,0.5895953533263831,0.3154376704024895,0.3138561320754716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.9807993023590598e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,19,acquisition_stochastic,1.012225178209123,1.012225178209123,1.012225178209123,0.5234507325427545,0.5628825239619446,0.9126832012941364,0.513733423922111,delta_ambiguous,False,,"0.06766667,1.26537500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.07,1.265375,normal,0,0.0,0.0043221440727286,0.5896197928398494,0.315881594660812,0.3134921760321758,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.064379221015771e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,1,acquisition_stochastic,0.9871892636474562,0.9871892636474562,0.9871892636474562,0.0631705901369341,0.7035392424827538,0.7276754147512188,0.5119482100673961,delta_ambiguous,False,,"0.07000000,1.26537500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0746666666666666,1.265375,normal,0,0.0,0.0126544618492476,0.5896001632793724,0.3169319554496518,0.3124010229550547,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.3961813261076372e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,18,acquisition_stochastic,0.5003233151190912,0.5003233151190912,0.5003233151190912,0.026614035867465,0.5930846520310233,0.4484655409090681,0.2659780292779593,near_normal_unreliable,False,,"0.07466667,1.26537500",phase_qwindow_boundary_sensitive
0.077,1.265375,normal,0,0.0,0.0168209980584304,0.5896003590923604,0.3175378544178862,0.3118554464164941,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.7793172490954134e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,19,acquisition_stochastic,0.438062475747447,0.438062475747447,0.438062475747447,0.0103905219065395,0.6144666403054871,0.2893949080175862,0.1778235168510817,near_normal_unreliable,False,,"0.07700000,1.26537500",phase_qwindow_boundary_sensitive
0.0793333333333333,1.265375,normal,0,0.0,0.0209875860663297,0.5895953533263831,0.3181971649994881,0.3113098698779336,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.1552897688792427e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,17,acquisition_stochastic,0.3765551410064195,0.3765551410064195,0.3765551410064195,0.0313162016902612,0.6074951362067444,0.1992634929622916,0.1210516027981589,near_normal_unreliable,False,,"0.07933333,1.26537500",phase_qwindow_boundary_sensitive
0.0606666666666666,1.25875,FFLO,2,2.0,0.0127075843201707,0.5864753943085255,0.3113143880907008,0.3107311320754717,0.0466165413533834,-0.8947368421052632,-0.0157970624048611,0.0003111741637225,-0.0003211632371042,0.0006323374008268,0.0003111741637225,0.0003211632371042,0.0003111741637225,,,-1.319668475030511e-05,-1.319668475030511e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,11,acquisition_stochastic,1.099408839571553,1.099408839571553,1.099408839571553,0.0192705553789936,0.5210905197915768,0.9210233120618702,0.4799365164224796,clean,False,,"0.06066667,1.25875000",phase_qwindow_boundary_sensitive
0.063,1.25875,FFLO,2,0.0,0.0087154998083052,0.5864703618696878,0.311597078776629,0.3107311320754717,0.0390977443609022,-0.8947368421052632,-0.0179545390807823,0.0001640010223449,-0.000169997817569,0.000333998839914,0.0001640010223449,0.000169997817569,0.0001640010223449,,,-5.764548760778254e-06,-5.764548760778254e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,7,acquisition_stochastic,1.6228180852128589,1.6228180852128589,1.6228180852128589,0.1176431754132485,0.5663448637006177,0.9999991944457508,0.5663444074791061,clean,False,,"0.06300000,1.25875000",phase_qwindow_boundary_sensitive
0.0653333333333333,1.25875,FFLO,2,2.0,0.0050159143518517,0.5864753943085255,0.3119351743458762,0.3107311320754717,0.0270676691729323,-0.8947368421052632,-0.0090400750336608,5.150737132741984e-05,-5.244712779961486e-05,0.000103954499127,5.150737132741984e-05,5.244712779961486e-05,5.150737132741984e-05,,,-1.2646322589127124e-06,-1.2646322589127124e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,16,acquisition_stochastic,1.6033678425733735,1.6033678425733735,1.6033678425733735,0.3992527830521707,0.561922831386793,0.9991408425418128,0.5614400511952813,clean,False,,"0.06533333,1.25875000",phase_qwindow_boundary_sensitive
0.0606666666666666,1.2521250000000002,FFLO,2,2.0,0.0137861525841582,0.5833504299019934,0.3081953021735013,0.3076061320754717,0.0496240601503759,-0.8834586466165414,-0.0174203880879534,0.0003643235951034,-0.0003772419547749,0.0007415655498783,0.0003643235951034,0.0003772419547749,0.0003643235951034,,,-1.63334136378257e-05,-1.63334136378257e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,9,acquisition_stochastic,1.2636319116732633,1.2636319116732633,1.2636319116732633,0.4158302965071309,0.5726355198282503,0.976233574133246,0.5590260201975821,clean,False,,"0.06066667,1.25212500",phase_qwindow_boundary_sensitive
0.0653333333333333,1.2521250000000002,FFLO,2,0.0,0.0073303956649389,0.5833504299019934,0.3088223583934955,0.3076061320754717,0.031578947368421,-0.8834586466165414,-0.0039023059264945,8.464223338555739e-05,-8.530542112494759e-05,0.0001699476545105,8.464223338555739e-05,8.530542112494759e-05,8.464223338555739e-05,,,-2.4140805636729823e-06,-2.4140805636729823e-06,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,2,acquisition_stochastic,0.9917386075659788,0.9917386075659788,0.9917386075659788,0.2328080925901996,0.757545633315077,0.8265712462221032,0.6261654381993556,clean,False,,"0.06533333,1.25212500",phase_qwindow_boundary_sensitive
0.0793333333333333,1.2521250000000002,normal,0,0.0,0.0206270388068251,0.583345370504526,0.3120341274007831,0.3051136791899958,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.9026480169159757e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,14,acquisition_stochastic,0.612774348406999,0.612774348406999,0.612774348406999,0.0024745825387994,0.5727383509170422,0.4372606404842192,0.2504359381518614,near_normal_unreliable,False,,"0.07933333,1.25212500",phase_qwindow_boundary_sensitive
0.056,1.2455,FFLO,2,2.0,0.0226578187002005,0.5802254658788603,0.3046695844818255,0.3045649030964075,0.0616541353383458,-0.8721804511278195,-0.0229654622288284,0.0008075845905912,-0.0008455495809673,0.0016531341715586,0.0008075845905912,0.0008455495809673,0.0008075845905912,,,-4.526050621023181e-05,-4.526050621023181e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,6,acquisition_stochastic,0.8430665137788985,0.8430665137788985,0.8430665137788985,0.3953602412624977,0.523965887299553,0.8576033713623331,0.4493549114269529,clean,False,,"0.05600000,1.24550000",phase_qwindow_boundary_sensitive
0.0583333333333333,1.2455,FFLO,2,0.0,0.0189317073044413,0.5802203792323763,0.304844554705714,0.3044956773087451,0.0571428571428571,-0.8721804511278195,-0.0202256096493327,0.0006054967314794,-0.0006304954263942,0.0012359921578737,0.0006054967314794,0.0006304954263942,0.0006054967314794,,,-3.149865347484848e-05,-3.149865347484848e-05,,0,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,3,acquisition_stochastic,1.606461411423254,1.606461411423254,1.606461411423254,0.1008430957154988,0.6680977746841045,0.9959750765993504,0.6654087323168564,clean,False,,"0.05833333,1.24550000",phase_qwindow_boundary_sensitive
